task_number,n_components,confidence_threshold,total_accuracy,total_threshold_accuracy,total_grams,total_above_threshold,total_threshold_correct,total_threshold_incorrect,normalized_accuracy
1,28,-10.0,0.0030846922666535,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-9.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-9.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-9.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-9.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-8.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-8.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-8.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-8.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-7.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-7.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-7.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-7.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-6.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-6.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-6.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-6.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-5.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-5.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-5.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-5.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-4.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-4.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-4.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-4.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-3.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-3.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-3.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-3.0,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-2.75,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-2.5,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,28,-2.25,0.0028898007594313,0.3666666666666666,391.2,3.2,1.2,2.0,0.6
1,29,-10.0,0.0023032904955016,0.2999999999999999,391.2,3.2,1.0,2.2,0.45454545454545453
1,29,-9.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-9.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-9.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-9.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-8.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-8.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-8.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-8.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-7.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-7.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-7.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-7.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-6.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-6.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-6.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-6.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-5.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-5.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-5.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-5.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-4.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-4.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-4.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-4.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-3.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-3.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-3.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-3.0,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-2.75,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-2.5,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
1,29,-2.25,0.0009302325581395,0.1333333333333333,391.2,3.2,0.4,2.8000000000000003,0.14285714285714285
2,3,-10.0,0.1247042472035552,0.1682136648339276,150.0,79.2,12.8,66.4,0.19277108433734938
2,3,-9.75,0.0865138488784815,0.1311267436267436,150.0,72.6,8.6,63.99999999999999,0.13437500000000002
2,3,-9.5,0.0865138488784815,0.1311267436267436,150.0,72.6,8.6,63.99999999999999,0.13437500000000002
2,3,-9.25,0.0865138488784815,0.1311267436267436,150.0,72.6,8.6,63.99999999999999,0.13437500000000002
2,3,-9.0,0.0865138488784815,0.1346355155565682,150.0,71.8,8.6,63.199999999999996,0.1360759493670886
2,3,-8.75,0.0865138488784815,0.1346355155565682,150.0,71.8,8.6,63.199999999999996,0.1360759493670886
2,3,-8.5,0.0865138488784815,0.1363671172881699,150.0,67.4,8.6,58.800000000000004,0.14625850340136054
2,3,-8.25,0.0865138488784815,0.1363671172881699,150.0,67.4,8.6,58.800000000000004,0.14625850340136054
2,3,-8.0,0.0865138488784815,0.1363671172881699,150.0,67.4,8.6,58.800000000000004,0.14625850340136054
2,3,-7.75,0.0865138488784815,0.1363671172881699,150.0,67.4,8.6,58.800000000000004,0.14625850340136054
2,3,-7.5,0.0865138488784815,0.1363671172881699,150.0,67.4,8.6,58.800000000000004,0.14625850340136054
2,3,-7.25,0.0865138488784815,0.1363671172881699,150.0,67.4,8.6,58.800000000000004,0.14625850340136054
2,3,-7.0,0.0865138488784815,0.1376202501202501,150.0,64.0,8.0,56.0,0.14285714285714285
2,3,-6.75,0.0865138488784815,0.1488949646844383,150.0,57.8,8.0,49.8,0.1606425702811245
2,3,-6.5,0.0865138488784815,0.1488949646844383,150.0,57.8,8.0,49.8,0.1606425702811245
2,3,-6.25,0.0865138488784815,0.1488949646844383,150.0,57.8,8.0,49.8,0.1606425702811245
2,3,-6.0,0.0865138488784815,0.1521997382462498,150.0,56.0,8.0,48.0,0.16666666666666666
2,3,-5.75,0.0865138488784815,0.1539013831696758,150.0,55.2,8.0,47.2,0.1694915254237288
2,3,-5.5,0.0865138488784815,0.1539013831696758,150.0,55.2,8.0,47.2,0.1694915254237288
2,3,-5.25,0.0865138488784815,0.1869064438879883,150.0,46.8,8.0,38.8,0.2061855670103093
2,3,-5.0,0.0865138488784815,0.1974949494949495,150.0,39.4,7.8,31.599999999999998,0.2468354430379747
2,3,-4.75,0.0865138488784815,0.1999930337861372,150.0,33.4,6.4,27.0,0.23703703703703705
2,3,-4.5,0.0865138488784815,0.2030233368164403,150.0,31.8,6.4,25.4,0.2519685039370079
2,3,-4.25,0.0865138488784815,0.1984778822709857,150.0,29.0,5.8,23.2,0.25
2,3,-4.0,0.0865138488784815,0.2502020202020202,150.0,26.0,5.2,20.8,0.25
2,3,-3.75,0.0865138488784815,0.1345454545454545,150.0,16.0,4.0,12.0,0.3333333333333333
2,3,-3.5,0.0865138488784815,0.1577777777777777,150.0,10.0,2.8,7.2,0.38888888888888884
2,3,-3.25,0.0865138488784815,0.0461538461538461,150.0,7.8,1.8,6.0,0.3
2,3,-3.0,0.0865138488784815,0.0,150.0,3.2,0.0,3.2,0.0
2,3,-2.75,0.0865138488784815,0.0,150.0,0.0,0.0,0.0,
2,3,-2.5,0.0865138488784815,0.0,150.0,0.0,0.0,0.0,
2,3,-2.25,0.0865138488784815,0.0,150.0,0.0,0.0,0.0,
2,4,-10.0,0.0974355361705028,0.1065709650655279,150.0,70.0,7.6,62.4,0.12179487179487179
2,4,-9.75,0.1220300516558076,0.1276858564642863,150.0,53.4,7.8,45.6,0.17105263157894737
2,4,-9.5,0.1220300516558076,0.1281483911543881,150.0,53.2,7.8,45.400000000000006,0.17180616740088103
2,4,-9.25,0.1220300516558076,0.1337743557510999,150.0,49.8,7.6,42.199999999999996,0.18009478672985782
2,4,-9.0,0.1220300516558076,0.1337743557510999,150.0,49.8,7.6,42.199999999999996,0.18009478672985782
2,4,-8.75,0.1220300516558076,0.1337743557510999,150.0,49.8,7.6,42.199999999999996,0.18009478672985782
2,4,-8.5,0.1220300516558076,0.1337743557510999,150.0,49.8,7.6,42.199999999999996,0.18009478672985782
2,4,-8.25,0.1220300516558076,0.1337743557510999,150.0,49.8,7.6,42.199999999999996,0.18009478672985782
2,4,-8.0,0.1220300516558076,0.1337743557510999,150.0,49.8,7.6,42.199999999999996,0.18009478672985782
2,4,-7.75,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-7.5,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-7.25,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-7.0,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-6.75,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-6.5,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-6.25,0.1220300516558076,0.1310828443639363,150.0,49.0,7.4,41.6,0.1778846153846154
2,4,-6.0,0.1220300516558076,0.1321076890844332,150.0,48.4,7.4,41.0,0.1804878048780488
2,4,-5.75,0.1220300516558076,0.1321076890844332,150.0,48.4,7.4,41.0,0.1804878048780488
2,4,-5.5,0.1220300516558076,0.132821974798719,150.0,48.0,7.4,40.6,0.18226600985221675
2,4,-5.25,0.1220300516558076,0.1361209438708839,150.0,45.4,7.2,38.199999999999996,0.1884816753926702
2,4,-5.0,0.1220300516558076,0.1361209438708839,150.0,45.4,7.2,38.199999999999996,0.1884816753926702
2,4,-4.75,0.1220300516558076,0.1164660301424518,150.0,43.0,6.2,36.8,0.16847826086956524
2,4,-4.5,0.1220300516558076,0.1121156871156871,150.0,37.0,5.8,31.2,0.1858974358974359
2,4,-4.25,0.1220300516558076,0.1166018634328493,150.0,35.0,5.6,29.4,0.19047619047619047
2,4,-4.0,0.1220300516558076,0.1208621351766513,150.0,32.2,5.2,27.000000000000004,0.19259259259259257
2,4,-3.75,0.1220300516558076,0.1721233879898546,150.0,27.4,5.2,22.2,0.23423423423423426
2,4,-3.5,0.1220300516558076,0.1753415349402761,150.0,23.6,5.0,18.6,0.26881720430107525
2,4,-3.25,0.1220300516558076,0.1991638795986622,150.0,18.0,4.4,13.6,0.3235294117647059
2,4,-3.0,0.1220300516558076,0.2461538461538461,150.0,11.6,3.8,7.8,0.48717948717948717
2,4,-2.75,0.1220300516558076,0.1461538461538461,150.0,4.2,0.8,3.4000000000000004,0.23529411764705882
2,4,-2.5,0.1220300516558076,0.1,150.0,1.2,0.2,1.0,0.2
2,4,-2.25,0.1220300516558076,0.1,150.0,0.4,0.2,0.2,1.0
2,5,-10.0,0.0607552591621779,0.114685334895884,150.0,66.8,8.4,58.4,0.14383561643835618
2,5,-9.75,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-9.5,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-9.25,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-9.0,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-8.75,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-8.5,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-8.25,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-8.0,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-7.75,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-7.5,0.0889386751603828,0.1574588029894633,150.0,67.4,11.0,56.400000000000006,0.19503546099290778
2,5,-7.25,0.0889386751603828,0.1580302315608919,150.0,63.4,10.0,53.4,0.18726591760299627
2,5,-7.0,0.0889386751603828,0.1580302315608919,150.0,63.4,10.0,53.4,0.18726591760299627
2,5,-6.75,0.0889386751603828,0.1580302315608919,150.0,63.4,10.0,53.4,0.18726591760299627
2,5,-6.5,0.0889386751603828,0.1580302315608919,150.0,63.4,10.0,53.4,0.18726591760299627
2,5,-6.25,0.0889386751603828,0.1580302315608919,150.0,63.4,10.0,53.4,0.18726591760299627
2,5,-6.0,0.0889386751603828,0.1580302315608919,150.0,63.4,10.0,53.4,0.18726591760299627
2,5,-5.75,0.0889386751603828,0.1625756861063464,150.0,61.2,10.0,51.2,0.1953125
2,5,-5.5,0.0889386751603828,0.1468524156660949,150.0,60.2,9.0,51.2,0.17578125
2,5,-5.25,0.0889386751603828,0.1513741547965296,150.0,59.4,9.0,50.4,0.17857142857142858
2,5,-5.0,0.0889386751603828,0.1544750846637639,150.0,51.0,7.8,43.2,0.18055555555555555
2,5,-4.75,0.0889386751603828,0.155396541443053,150.0,47.0,7.2,39.8,0.18090452261306533
2,5,-4.5,0.0889386751603828,0.1576187636652752,150.0,46.4,7.2,39.199999999999996,0.18367346938775514
2,5,-4.25,0.0889386751603828,0.1594210667381398,150.0,45.0,7.0,38.0,0.18421052631578946
2,5,-4.0,0.0889386751603828,0.1843656343656343,150.0,33.8,6.6,27.199999999999996,0.24264705882352944
2,5,-3.75,0.0889386751603828,0.0959016393442623,150.0,23.0,4.0,19.0,0.21052631578947367
2,5,-3.5,0.0889386751603828,0.0,150.0,1.6,0.0,1.6,0.0
2,5,-3.25,0.0889386751603828,0.0,150.0,0.0,0.0,0.0,
2,5,-3.0,0.0889386751603828,0.0,150.0,0.0,0.0,0.0,
2,5,-2.75,0.0889386751603828,0.0,150.0,0.0,0.0,0.0,
2,5,-2.5,0.0889386751603828,0.0,150.0,0.0,0.0,0.0,
2,5,-2.25,0.0889386751603828,0.0,150.0,0.0,0.0,0.0,
2,6,-10.0,0.1033395553661607,0.1187057387057387,150.0,22.0,3.4,18.6,0.18279569892473116
2,6,-9.75,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-9.5,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-9.25,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-9.0,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-8.75,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-8.5,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-8.25,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-8.0,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-7.75,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-7.5,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-7.25,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-7.0,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-6.75,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-6.5,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-6.25,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-6.0,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-5.75,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-5.5,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-5.25,0.0987007240023709,0.0940025252525252,150.0,13.2,1.4,11.799999999999999,0.11864406779661017
2,6,-5.0,0.0987007240023709,0.0946073639622026,150.0,13.0,1.4,11.6,0.12068965517241378
2,6,-4.75,0.0987007240023709,0.100956570311409,150.0,12.6,1.4,11.2,0.125
2,6,-4.5,0.0987007240023709,0.1066017316017315,150.0,8.0,1.0,7.0,0.14285714285714285
2,6,-4.25,0.0987007240023709,0.1066017316017315,150.0,8.0,1.0,7.0,0.14285714285714285
2,6,-4.0,0.0987007240023709,0.1066017316017315,150.0,8.0,1.0,7.0,0.14285714285714285
2,6,-3.75,0.0987007240023709,0.1066017316017315,150.0,8.0,1.0,7.0,0.14285714285714285
2,6,-3.5,0.0987007240023709,0.0899350649350649,150.0,6.0,0.8,5.2,0.15384615384615385
2,6,-3.25,0.0987007240023709,0.0899350649350649,150.0,6.0,0.8,5.2,0.15384615384615385
2,6,-3.0,0.0987007240023709,0.0899350649350649,150.0,6.0,0.8,5.2,0.15384615384615385
2,6,-2.75,0.0987007240023709,0.098015873015873,150.0,5.6,0.8,4.8,0.16666666666666669
2,6,-2.5,0.0987007240023709,0.1177777777777777,150.0,4.8,0.8,4.0,0.2
2,6,-2.25,0.0987007240023709,0.1177777777777777,150.0,4.8,0.8,4.0,0.2
2,7,-10.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-9.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-9.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-9.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-9.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-8.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-8.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-8.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-8.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-7.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-7.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-7.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-7.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-6.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-6.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-6.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-6.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-5.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-5.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-5.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-5.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-4.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-4.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-4.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-4.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-3.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-3.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-3.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-3.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-2.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-2.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,7,-2.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,8,-10.0,0.1112878140053636,0.1993679996401421,150.0,40.2,6.4,33.800000000000004,0.1893491124260355
2,8,-9.75,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-9.5,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-9.25,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-9.0,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-8.75,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-8.5,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-8.25,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-8.0,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-7.75,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-7.5,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-7.25,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-7.0,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-6.75,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-6.5,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-6.25,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-6.0,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-5.75,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-5.5,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-5.25,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-5.0,0.0463372566742355,0.0971330891330891,150.0,48.0,3.8,44.2,0.08597285067873302
2,8,-4.75,0.0463372566742355,0.1020802987861811,150.0,46.0,3.8,42.2,0.0900473933649289
2,8,-4.5,0.0463372566742355,0.1054976657329598,150.0,41.2,3.8,37.400000000000006,0.10160427807486629
2,8,-4.25,0.0463372566742355,0.1188259285916814,150.0,29.4,3.4,26.0,0.13076923076923078
2,8,-4.0,0.0463372566742355,0.1265160140302455,150.0,22.6,2.8,19.8,0.1414141414141414
2,8,-3.75,0.0463372566742355,0.1523041474654378,150.0,11.4,2.2,9.2,0.23913043478260873
2,8,-3.5,0.0463372566742355,0.1178571428571428,150.0,9.0,1.6,7.4,0.21621621621621623
2,8,-3.25,0.0463372566742355,0.0,150.0,2.8,0.0,2.8,0.0
2,8,-3.0,0.0463372566742355,0.0,150.0,1.8,0.0,1.8,0.0
2,8,-2.75,0.0463372566742355,0.0,150.0,1.0,0.0,1.0,0.0
2,8,-2.5,0.0463372566742355,0.0,150.0,1.0,0.0,1.0,0.0
2,8,-2.25,0.0463372566742355,0.0,150.0,1.0,0.0,1.0,0.0
2,9,-10.0,0.0445078625509609,0.03,150.0,6.2,0.6,5.6000000000000005,0.10714285714285712
2,9,-9.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-9.5,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-9.25,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-9.0,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-8.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-8.5,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-8.25,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-8.0,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-7.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-7.5,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-7.25,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-7.0,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-6.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-6.5,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-6.25,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-6.0,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-5.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-5.5,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-5.25,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-5.0,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-4.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-4.5,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-4.25,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-4.0,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
2,9,-3.75,0.0166659345486492,0.18,150.0,2.6,0.6,2.0,0.3
